,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Database
536,Thailand,0.14,5.41,25.64,0.46,1.1,58.5,0.11,82621,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,19.0,0.0,no change,25.6,78.1,25.6,78.1,26.0,78.8,26.4,79.4,21.65,0.11,21.65,Database 1
537,Thailand,0.32,7.17,26.52,0.56,1.1,58.7,0.12,82622,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,45.0,2.0,no change,25.7,78.3,25.7,78.3,26.0,78.8,26.4,79.4,23.62,0.12,23.62,Database 1
538,Thailand,0.39,8.19,26.82,0.56,1.1,58.0,0.13,82623,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,32.0,1.0,cooler,26.1,79.0,26.1,79.0,26.3,79.4,26.5,79.8,25.59,0.13,25.59,Database 1
539,Thailand,0.21,5.89,25.95,0.46,1.1,57.8,0.12,82624,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30.0,1.0,cooler,26.0,78.8,26.0,78.8,26.3,79.3,26.5,79.8,23.62,0.12,23.62,Database 1
540,Thailand,0.4,8.29,26.88,0.58,1.1,57.5,0.13,82625,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,21.0,0.0,cooler,25.9,78.6,25.9,78.6,26.3,79.3,26.7,80.0,25.59,0.13,25.59,Database 1
541,Thailand,0.38,8.05,26.81,0.65,1.1,58.8,0.16,82626,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,35.0,2.0,cooler,25.8,78.4,25.8,78.4,26.0,78.8,26.2,79.2,31.5,0.16,31.5,Database 1
542,Thailand,0.04,5.03,25.29,0.46,1.1,58.7,0.11,82627,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30.0,1.0,cooler,25.4,77.7,25.4,77.7,25.7,78.2,25.9,78.7,21.65,0.11,21.65,Database 1
543,Thailand,0.06,5.07,25.24,0.46,1.1,58.9,0.1,82628,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,1.0,cooler,25.3,77.5,25.3,77.5,25.6,78.1,25.9,78.7,19.69,0.1,19.69,Database 1
544,Thailand,-0.16,5.54,24.92,0.44,1.1,59.4,0.14,82629,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,31.0,1.0,cooler,25.2,77.4,25.2,77.4,25.5,77.9,25.9,78.5,27.56,0.14,27.56,Database 1
545,Thailand,0.97,24.74,29.88,1.1,1.1,58.5,0.1,82630,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,54.0,-1.0,warmer,25.6,78.1,25.6,78.1,25.7,78.3,25.8,78.5,19.69,0.1,19.69,Database 1
546,Thailand,0.46,9.41,26.88,0.62,1.1,58.0,0.1,82631,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,22.0,0.0,cooler,25.7,78.3,25.7,78.3,26.0,78.7,26.2,79.2,19.69,0.1,19.69,Database 1
547,Thailand,-0.1,5.19,25.22,0.56,1.1,59.6,0.13,82632,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,34.0,0.0,no change,24.4,75.9,24.4,75.9,24.8,76.7,25.3,77.5,25.59,0.13,25.59,Database 1
548,Thailand,-0.31,6.96,24.49,0.55,1.1,60.8,0.13,82633,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,31.0,0.0,no change,23.9,75.0,23.9,75.0,24.3,75.7,24.7,76.4,25.59,0.13,25.59,Database 1
549,Thailand,-0.51,10.37,23.58,0.41,1.1,60.9,0.12,82634,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,34.0,1.0,cooler,24.3,75.7,24.3,75.7,24.5,76.1,24.7,76.5,23.62,0.12,23.62,Database 1
550,Thailand,0.06,5.06,25.61,0.56,1.1,60.2,0.12,82635,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,31.0,0.0,no change,24.9,76.8,24.9,76.8,25.2,77.3,25.4,77.8,23.62,0.12,23.62,Database 1
551,Thailand,0.13,5.33,25.66,0.5,1.1,59.2,0.11,82636,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,31.0,2.0,cooler,25.4,77.7,25.4,77.7,25.7,78.2,25.9,78.7,21.65,0.11,21.65,Database 1
552,Thailand,0.12,5.29,25.41,0.45,1.1,59.1,0.1,82637,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,51.0,-1.0,no change,25.6,78.1,25.6,78.1,25.8,78.5,26.0,78.9,19.69,0.1,19.69,Database 1
553,Thailand,0.32,7.14,26.4,0.56,1.1,58.8,0.11,82638,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,38.0,0.0,no change,25.7,78.3,25.7,78.3,25.9,78.6,26.1,79.0,21.65,0.11,21.65,Database 1
554,Thailand,0.36,7.76,26.55,0.56,1.1,58.1,0.11,82639,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30.0,1.0,cooler,25.8,78.4,25.8,78.4,26.1,78.9,26.3,79.4,21.65,0.11,21.65,Database 1
555,Thailand,0.67,14.53,28.1,0.79,1.1,58.5,0.11,82640,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,33.0,0.0,cooler,25.7,78.3,25.7,78.3,26.0,78.7,26.2,79.2,21.65,0.11,21.65,Database 1
556,Thailand,0.61,12.85,27.72,0.72,1.1,58.0,0.11,82641,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,57.0,0.0,cooler,25.8,78.4,25.8,78.4,26.1,78.9,26.3,79.4,21.65,0.11,21.65,Database 1
557,Thailand,0.25,6.34,26.18,0.56,1.1,58.7,0.11,82642,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,36.0,0.0,no change,25.4,77.7,25.4,77.7,25.7,78.3,26.0,78.9,21.65,0.11,21.65,Database 1
558,Thailand,0.42,8.66,27.26,0.8,1.1,59.6,0.12,82643,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,40.0,0.0,no change,24.8,76.6,24.8,76.6,25.1,77.1,25.3,77.6,23.62,0.12,23.62,Database 1
559,Thailand,0.06,5.07,25.76,0.59,1.1,59.7,0.13,82644,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,36.0,2.0,cooler,24.8,76.6,24.8,76.6,25.1,77.2,25.5,77.8,25.59,0.13,25.59,Database 1
560,Thailand,-0.01,5.0,25.48,0.56,1.1,59.7,0.13,82645,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,39.0,-1.0,no change,24.9,76.8,24.9,76.8,25.1,77.2,25.3,77.6,25.59,0.13,25.59,Database 1
561,Thailand,0.07,5.09,25.52,0.56,1.1,59.7,0.11,82646,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30.0,-1.0,no change,24.9,76.8,24.9,76.8,25.1,77.2,25.3,77.6,21.65,0.11,21.65,Database 1
562,Thailand,0.08,5.14,25.7,0.56,1.1,59.6,0.12,82647,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,,0.0,no change,25.0,77.0,25.0,77.0,25.3,77.5,25.5,78.0,23.62,0.12,23.62,Database 1
563,Thailand,-0.06,5.06,24.99,0.47,1.1,59.6,0.11,82648,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26.0,1.0,cooler,25.1,77.2,25.1,77.2,25.3,77.6,25.5,78.0,21.65,0.11,21.65,Database 1
564,Thailand,-0.58,12.01,23.43,0.26,1.1,59.1,0.13,82649,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,33.0,0.0,no change,25.3,77.5,25.3,77.5,25.5,77.9,25.7,78.3,25.59,0.13,25.59,Database 1
565,Thailand,-0.02,5.01,25.46,0.56,1.1,59.5,0.15,82650,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,53.0,0.0,no change,24.8,76.6,24.8,76.6,25.2,77.4,25.7,78.2,29.53,0.15,29.53,Database 1
566,Thailand,-0.2,5.83,24.82,0.51,1.1,59.9,0.13,82651,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,43.0,0.0,cooler,24.5,76.1,24.5,76.1,24.8,76.7,25.2,77.3,25.59,0.13,25.59,Database 1
567,Thailand,-0.83,19.68,22.73,0.34,1.1,60.2,0.17,82652,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,32.0,0.0,no change,24.4,75.9,24.4,75.9,24.7,76.5,25.1,77.1,33.46,0.17,33.46,Database 1
568,Thailand,-0.57,11.82,23.36,0.34,1.1,59.5,0.12,82653,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,1.0,cooler,24.6,76.3,24.6,76.3,24.9,76.8,25.1,77.3,23.62,0.12,23.62,Database 1
569,Thailand,-0.63,13.39,23.3,0.31,1.1,59.3,0.13,82654,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26.0,0.0,cooler,24.8,76.6,24.8,76.6,25.1,77.1,25.3,77.6,25.59,0.13,25.59,Database 1
570,Thailand,-0.23,6.13,24.72,0.56,1.1,61.0,0.13,82655,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,39.0,-1.0,no change,24.1,75.4,24.1,75.4,24.4,75.9,24.6,76.4,25.59,0.13,25.59,Database 1
571,Thailand,-0.86,20.55,22.59,0.45,1.1,61.9,0.18,82656,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30.0,0.0,no change,23.6,74.5,23.6,74.5,23.8,74.9,24.0,75.3,35.43,0.18,35.43,Database 1
572,Thailand,-0.32,7.15,24.09,0.46,1.1,59.6,0.11,82657,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,25.0,-1.0,no change,24.4,75.9,24.4,75.9,24.6,76.3,24.8,76.7,21.65,0.11,21.65,Database 1
573,Thailand,-0.3,6.86,24.16,0.45,1.1,59.8,0.11,82658,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,55.0,-1.0,no change,24.5,76.1,24.5,76.1,24.7,76.5,24.9,76.9,21.65,0.11,21.65,Database 1
574,Thailand,-0.37,7.86,24.01,0.41,1.1,60.1,0.12,82659,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,48.0,2.0,cooler,24.7,76.5,24.7,76.5,24.9,76.8,25.0,77.0,23.62,0.12,23.62,Database 1
575,Thailand,,,,,,60.8,0.13,82660,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,,,warmer,24.5,76.1,24.5,76.1,24.7,76.4,24.8,76.7,25.59,0.13,25.59,Database 1
576,Thailand,-0.59,12.23,23.46,0.62,1.1,60.2,0.18,82661,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,33.0,0.0,no change,23.0,73.4,23.0,73.4,23.3,74.0,23.7,74.6,35.43,0.18,35.43,Database 1
577,Thailand,-0.74,16.67,22.95,0.43,1.1,60.3,0.13,82662,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,,0.0,no change,23.7,74.7,23.7,74.7,23.9,75.0,24.0,75.2,25.59,0.13,25.59,Database 1
578,Thailand,-0.04,5.03,25.34,0.65,1.1,59.1,0.12,82663,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,49.0,-1.0,no change,24.2,75.6,24.2,75.6,24.4,75.9,24.5,76.1,23.62,0.12,23.62,Database 1
579,Thailand,-0.14,5.39,24.92,0.56,1.1,58.4,0.12,82664,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,35.0,0.0,no change,24.4,75.9,24.4,75.9,24.6,76.3,24.8,76.7,23.62,0.12,23.62,Database 1
580,Thailand,-0.48,9.79,23.83,0.41,1.1,58.4,0.13,82665,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26.0,0.0,no change,24.4,75.9,24.4,75.9,24.7,76.5,25.1,77.1,25.59,0.13,25.59,Database 1
581,Thailand,-0.13,5.36,24.98,0.59,1.1,58.3,0.12,82666,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,29.0,0.0,no change,24.2,75.6,24.2,75.6,24.5,76.0,24.7,76.5,23.62,0.12,23.62,Database 1
582,Thailand,-0.4,8.36,24.1,0.45,1.1,58.0,0.13,82667,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,28.0,0.0,no change,24.4,75.9,24.4,75.9,24.7,76.5,25.1,77.1,25.59,0.13,25.59,Database 1
583,Thailand,-0.27,6.56,24.26,0.45,1.1,58.4,0.11,82668,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,42.0,0.0,no change,24.5,76.1,24.5,76.1,24.8,76.7,25.1,77.3,21.65,0.11,21.65,Database 1
584,Thailand,0.09,5.18,25.75,0.65,1.1,58.5,0.11,82669,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,45.0,1.0,cooler,24.3,75.7,24.3,75.7,24.7,76.5,25.2,77.3,21.65,0.11,21.65,Database 1
585,Thailand,,,,,,58.8,0.13,82670,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,,,warmer,24.7,76.5,24.7,76.5,25.0,76.9,25.2,77.4,25.59,0.13,25.59,Database 1
586,Thailand,-0.09,5.16,25.24,0.56,1.1,58.6,0.13,82671,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26.0,-1.0,no change,24.5,76.1,24.5,76.1,24.9,76.8,25.3,77.5,25.59,0.13,25.59,Database 1
587,Thailand,-0.4,8.32,24.15,0.56,1.1,60.9,0.13,82672,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,42.0,0.0,no change,23.6,74.5,23.6,74.5,23.9,75.0,24.1,75.5,25.59,0.13,25.59,Database 1
588,Thailand,-0.29,6.8,24.5,0.63,1.1,60.6,0.12,82673,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,37.0,0.0,no change,23.1,73.6,23.1,73.6,23.6,74.6,24.2,75.5,23.62,0.12,23.62,Database 1
