Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Outdoor monthly air temperature (¡C),Thermal sensation,PMV,PPD,SET,Clo,Met
28.8,40,0.01,21.6,0,1.3,38,28.9,0.7,1
28.8,40,0.01,21.6,0,1.3,38,28.9,0.7,1
29.5,39,0.02,21.6,0,1.5,48,29.48,0.72,1
29.7,39,0.03,21.6,0,1.5,52,29.66,0.72,1
29.8,38,0.04,21.6,0,1.5,53,29.77,0.75,1
29.8,38,0.04,21.6,0,1.5,51,29.5,0.7,1
29.6,38,0.02,21.6,0,1.4,47,29.38,0.72,1
29.6,38,0.02,21.6,0,1.4,46,29.27,0.7,1
29.7,37,0.01,21.6,0,1.4,47,29.37,0.72,1
29.7,37,0.01,21.6,0,1.6,55,30.32,0.9,1
24.5,46,0.03,21.6,0,-0.2,5,24.72,0.72,1
25.2,45,0.07,21.6,0,0,5,25.14,0.72,1
25.2,45,0.07,21.6,0,0,5,25.14,0.72,1
25.2,45,0.07,21.6,0,0,5,25.14,0.72,1
25.9,45,0.12,21.6,0,0.1,5,25.88,0.72,1
25.9,45,0.12,21.6,0,0.1,5,25.88,0.72,1
26,44,0.01,21.6,0,0.3,7,26.15,0.72,1
25.5,43,0.08,21.6,0,0,5,25.27,0.72,1
23.6,47,0.09,21.6,0,-0.6,11,23.39,0.72,1
25.3,43,0.01,21.6,0,0.4,9,26.69,0.7,1.2
25.3,43,0.01,21.6,0,0.4,9,26.69,0.7,1.2
25.3,43,0.01,21.6,0,0.3,6,26.14,0.82,1
26.8,31,0.17,21.6,0,0.4,9,26.69,0.64,1
26.8,31,0.17,21.6,0,0.8,19,28.24,0.92,1
26.8,31,0.17,21.6,0,0.4,9,26.69,0.64,1
27.5,32,0.16,21.6,0,1.2,35,29.75,0.57,1.7
27.8,31,0.17,21.6,0,0.6,12,27.03,0.72,1
28.4,34,0,21.6,0,1.4,47,30.46,0.51,1.7
28.4,34,0,21.6,0,1.1,28,28.24,0.72,1
29,35,0.66,21.6,0,0.8,17,26.28,0.72,1
29,35,0.66,21.6,0,0.6,14,25.91,0.66,1
29,35,0.66,21.6,0,0.8,17,26.28,0.72,1
28.2,35,1.6,21.6,0,0.1,5,24.3,0.72,1
28.2,35,1.6,21.6,0,0.5,10,24.87,0.72,1.2
28.2,35,1.6,21.6,0,0.1,5,24.3,0.72,1
28.4,34,0.16,21.6,0,0.8,18,27.67,0.72,1
28.3,35,0.11,21.6,0,0.9,21,27.94,0.72,1
28.8,28,0.8,21.6,0,0.6,12,25.89,0.82,1
28.8,28,0.8,21.6,0,0.3,7,24.92,0.66,1
28.8,28,0.8,21.6,0,0.3,7,24.92,0.66,1
28.8,28,0.8,21.6,0,0.3,7,24.92,0.66,1
28.8,28,0.8,21.6,0,0.6,13,26.01,0.84,1
27.9,30,0.49,21.6,0,0.1,5,24.97,0.66,1
27.9,30,0.49,21.6,0,0.1,5,24.91,0.65,1
30.3,29,0.38,21.6,0,1.3,43,27.99,0.72,1
30.3,29,0.38,21.6,0,1.3,43,27.99,0.72,1
30.3,29,0.38,21.6,0,1.3,43,27.99,0.72,1
30.3,29,0.38,21.6,0,1.3,43,27.99,0.72,1
31.3,29,0.52,21.6,0,1.5,49,27.79,0.72,1
31.3,29,0.52,21.6,0,1.5,51,27.97,0.75,1
31.3,29,0.52,21.6,0,1.5,49,27.79,0.72,1
31.3,29,0.52,21.6,0,1.5,50,27.85,0.73,1
31.3,29,0.52,21.6,0,1.6,54,28.36,0.82,1
31.4,29,0.33,21.6,0,1.5,53,28.43,0.72,1
30.3,30,0.14,21.6,0,1.2,33,28.57,0.72,1
30.4,32,0.25,21.6,0,1.6,56,29.91,0.98,1
30.4,32,0.25,21.6,0,1.4,44,28.52,0.72,1
30.4,32,0.25,21.6,0,1.4,45,28.58,0.73,1
26.3,38,0.01,21.6,0,0.2,6,25.69,0.62,1
28.9,36,0.67,21.6,0,0.9,22,26.4,0.65,1.2
28.9,36,0.67,21.6,0,0.7,15,26.09,0.7,1
28.9,36,0.67,21.6,0,0.7,14,25.96,0.68,1
28.9,36,0.67,21.6,0,0.8,18,26.4,0.75,1
30.1,32,0.15,21.6,0,1.5,51,29.92,0.84,1
30.1,32,0.15,21.6,0,1.5,50,29.82,0.82,1
30.2,32,0.64,21.6,0,1.2,33,27.11,0.72,1
29.7,35,0.33,21.6,0,1.1,32,27.73,0.72,1
29.7,35,0.33,21.6,0,1.4,45,29.15,0.97,1
29.9,34,1,21.6,0,1,25,26.45,0.75,1
29.9,34,1,21.6,0,1.3,38,27.81,0.97,1
29.9,34,1,21.6,0,1.5,49,29.14,1.2,1
29.9,34,1,21.6,0,1.2,36,27.57,0.93,1
28.6,31,0,21.6,0,1.3,38,29.41,0.97,1
28.6,31,0,21.6,0,1.2,36,29.16,0.92,1
28,33,0.04,21.6,0,1.2,34,29.23,0.97,1
28,33,0.04,21.6,0,1.2,34,29.23,0.97,1
27.1,34,0.16,21.6,0,0.3,6,26.15,0.7,1
27.9,35,0.5,21.6,0,0.2,6,24.99,0.65,1
27.9,35,0.5,21.6,0,0.7,16,26.97,0.97,1
27.9,36,0.2,21.6,0,1.2,36,29.41,0.57,1.7
28.1,35,0.33,21.6,0,0.5,10,26.21,0.72,1
27.1,33,0.03,21.6,0,0.8,19,27.67,0.72,1
27.1,33,0.03,21.6,0,0.8,19,27.67,0.72,1
27.1,33,0.03,21.6,0,0.7,15,27.1,0.62,1
27.1,33,0.03,21.6,0,0.8,19,27.67,0.72,1
28.3,31,0.04,21.6,0,0.9,22,27.55,0.64,1
28.3,31,0.04,21.6,0,1,25,28,0.72,1
27.7,32,0.05,21.6,0,0.8,18,27.42,0.72,1
27.7,32,0.05,21.6,0,0.8,18,27.42,0.72,1
27.8,31,0.05,21.6,0,0.8,17,27.39,0.72,1
28.8,18,0.02,21.6,0,0.7,17,26.99,0.64,1
29.1,28,0.04,21.6,0,1,24,27.77,0.7,1
29.1,28,0.04,21.6,0,1,27,28.05,0.75,1
29.1,28,0.04,21.6,0,1,27,28.05,0.75,1
29.1,29,0.05,21.6,0,1.2,36,28.6,0.72,1
29.1,29,0.05,21.6,0,1.2,36,28.6,0.72,1
28.3,31,0.05,21.6,0,1,25,28,0.75,1
28.3,31,0.05,21.6,0,0.9,22,27.72,0.7,1
28.3,31,0.05,21.6,0,0.9,24,27.89,0.73,1
28.7,31,0.04,21.6,0,1,27,28.04,0.72,1
28.7,31,0.04,21.6,0,1,27,28.04,0.72,1
28.7,31,0.04,21.6,0,1,27,28.04,0.72,1
27.7,30,0.03,21.6,0,0.6,13,26.88,0.66,1
27.7,30,0.03,21.6,0,0.7,16,27.22,0.72,1
29.6,29,0.03,21.6,0,1.4,44,29.03,0.72,1
29.6,29,0.03,21.6,0,1.4,44,29.03,0.72,1
29.6,29,0.03,21.6,0,1.3,41,28.71,0.66,1
26.8,41,0.02,21.6,0,0.5,9,26.55,0.75,1
26.8,41,0.02,21.6,0,0.6,12,27.11,0.84,1
26.8,41,0.02,21.6,0,0.5,9,26.55,0.75,1
26.6,43,0.03,21.6,0,0.2,6,25.76,0.72,1
26.9,42,0.02,21.6,0,0.5,11,26.71,0.72,1
26.9,42,0.02,21.6,0,0.5,11,26.71,0.72,1
24.9,46,0.02,21.6,0,0.5,11,27.34,0.97,1
24.9,46,0.02,21.6,0,0.1,5,25.76,0.72,1
26.6,45,0.01,21.6,0,0.3,6,25.83,0.66,1
25.6,47,0,21.6,0,0.4,9,26.68,0.84,1
25.6,47,0,21.6,0,0.4,9,26.68,0.84,1
25.6,46,0.01,21.6,0,0.2,6,25.66,0.72,1
25.1,47,0.01,21.6,0,-0.1,5,24.62,0.64,1
25,48,0.01,21.6,0,-0.1,5,24.69,0.64,1
25.1,48,0.01,21.6,0,0.3,7,26.29,0.84,1
25.1,44,0.01,21.6,0,0.1,5,25.46,0.72,1
25.1,46,0.02,21.6,0,0.1,5,25.47,0.75,1
25.1,46,0.02,21.6,0,0.1,5,25.47,0.75,1
24.8,48,0.01,21.6,0,0,5,25.18,0.75,1
27.5,44,0.01,21.6,0,0.8,18,27.57,0.72,1
27.5,44,0.01,21.6,0,0.7,17,27.38,0.69,1
27.5,44,0.01,21.6,0,0.7,15,27.19,0.66,1
27.5,44,0.01,21.6,0,0.8,18,27.57,0.72,1
28.3,44,0.58,21.6,0,0.5,10,25.72,0.72,1
28.3,44,0.58,21.6,0,0.5,10,25.72,0.72,1
28.5,44,0.5,21.6,0,0.9,21,27.18,0.84,1
28.5,44,0.5,21.6,0,0.7,16,26.59,0.75,1
29.3,46,0.03,21.6,0,1.4,46,29.56,0.72,1
29.3,46,0.03,21.6,0,1.6,57,30.94,0.97,1
27.2,52,0.01,21.6,0,0.8,18,27.76,0.72,1
27.2,52,0.01,21.6,0,1.1,30,29.32,0.97,1
27.2,52,0.01,21.6,0,0.8,20,27.96,0.75,1
27.2,52,0.01,21.6,0,0.8,18,27.76,0.72,1
27.2,52,0.01,21.6,0,0.8,18,27.76,0.72,1
27.2,52,0.01,21.6,0,1.1,30,29.32,0.97,1
27.4,47,0.03,21.6,0,0.8,17,27.49,0.7,1
27.4,47,0.03,21.6,0,0.8,17,27.49,0.7,1
27.4,47,0.03,21.6,0,0.8,18,27.62,0.72,1
27.7,44,0.01,21.6,0,0.8,19,27.64,0.7,1
27.7,44,0.01,21.6,0,0.8,19,27.64,0.7,1
27.6,43,0.04,21.6,0,0.8,19,27.7,0.72,1
27.6,43,0.04,21.6,0,0.8,19,27.58,0.7,1
27.6,43,0.04,21.6,0,0.9,21,27.89,0.75,1
27.6,43,0.04,21.6,0,0.9,21,27.89,0.75,1
27.6,43,0.04,21.6,0,1,28,28.77,0.9,1
27.6,43,0.04,21.6,0,0.8,19,27.58,0.7,1
27.6,43,0.04,21.6,0,0.9,21,27.89,0.75,1
27.6,43,0.04,21.6,0,0.8,19,27.58,0.7,1
27.6,43,0.04,21.6,0,0.8,19,27.58,0.7,1
26.8,46,0.06,21.6,0,0.5,10,26.63,0.72,1
26.8,46,0.06,21.6,0,0.5,10,26.63,0.72,1
26.8,46,0.06,21.6,0,0.5,10,26.63,0.72,1
26.8,46,0.06,21.6,0,0.8,19,28.19,0.97,1
26.8,46,0.06,21.6,0,0.8,19,28.19,0.97,1
26.8,46,0.06,21.6,0,0.5,9,26.49,0.7,1
26.9,47,0.03,21.6,0,0.6,12,26.9,0.7,1
26.9,47,0.03,21.6,0,0.6,12,26.9,0.7,1
26,50,0.04,21.6,0,0.3,7,26.22,0.7,1
26,50,0.04,21.6,0,0.4,9,26.56,0.75,1
25.9,51,0.03,21.6,0,0.3,7,26.25,0.7,1
25.9,51,0.03,21.6,0,0.3,7,26.25,0.7,1
25.9,51,0.03,21.6,0,0.2,6,25.84,0.64,1
26.7,50,0.03,21.6,0,0.6,12,27.02,0.72,1
26.8,50,0.05,21.6,0,0.6,13,27.05,0.7,1
26.8,50,0.05,21.6,0,0.6,12,26.92,0.68,1
26.8,50,0.05,21.6,0,0.6,13,27.05,0.7,1
26.8,50,0.05,21.6,0,0.6,13,27.05,0.7,1
26.8,50,0.05,21.6,0,0.6,13,27.05,0.7,1
26.7,49,0.02,21.6,0,0.8,19,28.15,0.9,1
26.7,49,0.02,21.6,0,0.5,9,26.47,0.64,1
26.7,49,0.02,21.6,0,0.8,19,28.15,0.9,1
26.3,41,0.02,21.6,0,0.2,6,25.55,0.66,1
26.4,53,0,21.6,0,0.5,11,26.94,0.72,1
27.3,46,0.08,21.6,0,0.7,17,27.59,0.72,1
27.3,46,0.08,21.6,0,0.7,15,27.34,0.68,1
27.3,46,0.08,21.6,0,0.7,17,27.59,0.72,1
27.3,46,0.04,21.6,0,1.1,29,29.12,0.97,1
27.3,46,0.04,21.6,0,0.8,18,27.62,0.72,1
27.3,46,0.04,21.6,0,0.8,17,27.49,0.7,1
27.3,46,0.04,21.6,0,1.1,29,29.12,0.97,1
27.3,46,0.04,21.6,0,0.8,17,27.49,0.7,1
25.6,57,0.05,21.6,0,0.3,7,26.16,0.72,1
25.6,57,0.05,21.6,0,0.3,7,26.16,0.72,1
25.6,57,0.05,21.6,0,0.3,7,26.37,0.75,1
25.6,57,0.05,21.6,0,0.3,7,26.16,0.72,1
25.7,57,0.03,21.6,0,0.3,7,26.3,0.72,1
25.7,57,0.03,21.6,0,0.3,7,26.3,0.72,1
25.7,57,0.03,21.6,0,0.6,13,27.54,0.9,1
25.7,57,0.03,21.6,0,0.7,15,28,0.97,1
25.7,57,0.03,21.6,0,0.3,7,26.3,0.72,1
25.6,35,0.02,21.6,0,0.1,5,25.34,0.72,1
25.6,35,0.02,21.6,0,0.1,5,25.34,0.72,1
25.6,35,0.02,21.6,0,0.1,5,25.34,0.72,1
25.6,35,0.02,21.6,0,-0.1,5,24.96,0.66,1
25.2,58,0.03,21.6,0,0.1,5,25.42,0.72,1
27.3,48,0.05,21.6,0,1,26,28.62,0.84,1
27.3,48,0.05,21.6,0,1,26,28.62,0.84,1
27.3,48,0.05,21.6,0,0.7,17,27.37,0.64,1
27.3,48,0.05,21.6,0,0.8,20,27.88,0.72,1
27.3,48,0.05,21.6,0,0.9,23,28.25,0.78,1
27.3,48,0.05,21.6,0,0.9,22,28.07,0.75,1
27.7,48,0.06,21.6,0,1,27,28.34,0.7,1
27.6,48,0.12,21.6,0,0.8,17,27.91,0.73,1
27.6,48,0.12,21.6,0,0.7,17,27.85,0.72,1
27.6,48,0.12,21.6,0,1,24,28.89,0.89,1
27.6,48,0.12,21.6,0,0.7,17,27.85,0.72,1
27.6,48,0.12,21.6,0,0.7,15,27.59,0.68,1
27.4,47,0.06,21.6,0,0.8,18,27.66,0.72,1
27.7,48,0.07,21.6,0,1,24,28.19,0.72,1
27.7,48,0.07,21.6,0,1,24,28.19,0.72,1
27.7,48,0.07,21.6,0,0.9,21,27.81,0.66,1
27.7,48,0.07,21.6,0,1,26,28.38,0.75,1
28,48,0.04,21.6,0,1,27,28.43,0.72,1
28,48,0.04,21.6,0,1.1,29,28.61,0.75,1
28.5,45,0.03,21.6,0,1.2,35,28.91,0.73,1
28.5,45,0.03,21.6,0,1.2,35,28.85,0.72,1
28.5,45,0.03,21.6,0,1.2,35,28.85,0.72,1
28.5,45,0.03,21.6,0,1.2,35,28.85,0.72,1
27.3,37,0.05,21.6,0,0.5,11,26.69,0.7,1
25.7,48,0.02,21.6,0,0.3,7,26.12,0.77,1
27.2,46,0.01,21.6,0,0.8,20,27.77,0.68,1
27.2,46,0.01,21.6,0,1,27,28.62,0.82,1
27.6,38,0.01,21.6,0,0.5,10,26.4,0.64,1
27.6,38,0.01,21.6,0,0.6,13,26.9,0.72,1
27.6,38,0.01,21.6,0,0.6,12,26.77,0.7,1
28.2,45,1.3,21.6,0,0,5,24.18,0.64,1
28.2,45,1.3,21.6,0,0.2,6,24.61,0.7,1
28.3,45,0.63,21.6,0,0.6,13,26.12,0.75,1
28.3,45,0.63,21.6,0,0.9,24,27.56,0.97,1
28.4,43,0,21.6,0,1.1,30,28.45,0.7,1
28,47,0.32,21.6,0,0.7,15,26.85,0.72,1
28,47,0.32,21.6,0,0.6,12,26.45,0.66,1
28.1,47,0.18,21.6,0,0.8,19,27.72,0.66,1
28.1,47,0.18,21.6,0,0.9,22,28.1,0.72,1
27.9,44,0.13,21.6,0,0.7,17,27.84,0.72,1
27.9,44,0.13,21.6,0,0.7,17,27.84,0.72,1
27.9,44,0.13,21.6,0,0.7,17,27.84,0.72,1
27.9,44,0.13,21.6,0,0.7,17,27.84,0.72,1
27.9,44,0.13,21.6,0,0.7,14,27.46,0.66,1
27.7,47,0.22,21.6,0,0.6,14,27.08,0.72,1
27.7,47,0.22,21.6,0,0.5,11,26.69,0.66,1
27.7,47,0.22,21.6,0,1,25,28.58,0.77,1.2
27.9,46,0.04,21.6,0,1.1,29,28.55,0.72,1
27.9,46,0.04,21.6,0,1.1,29,28.55,0.72,1
27.8,52,0.12,21.6,0,1.1,31,29.73,0.72,1.2
27.7,53,0.15,21.6,0,0.8,18,28.12,0.72,1
28,51,0.14,21.6,0,1.2,33,29.87,0.95,1
28,52,0.3,21.6,0,0.7,17,27.18,0.72,1
28.1,51,0.25,21.6,0,0.8,18,27.43,0.72,1
27.8,52,0.57,21.6,0,0.6,12,25.64,0.53,1.3
27.8,52,0.57,21.6,0,0.4,8,25.52,0.68,1
27.1,51,0.22,21.6,0,0.5,10,26.77,0.72,1
27.1,51,0.03,21.6,0,1,28,29.08,0.95,1
25.2,55,0.03,21.6,0,0.6,11,27.35,0.84,1
27.6,50,0.12,21.6,0,0.6,14,27.42,0.64,1
24.3,57,0.02,21.6,0,0.2,6,26.04,0.84,1
24.3,57,0.02,21.6,0,-0.1,5,25.04,0.7,1
24.3,57,0.02,21.6,0,-0.2,6,24.6,0.64,1
24.2,58,0.19,21.6,0,-0.8,19,22.89,0.62,1
24.2,58,0.19,21.6,0,-0.6,12,23.48,0.7,1
24,59,0.02,21.6,0,0.5,10,27.27,0.7,1
24,59,0.02,21.6,0,0.4,9,27,0.66,1
24,59,0.02,21.6,0,0.5,11,27.4,0.72,1
24,59,0.02,21.6,0,0.5,11,27.4,0.72,1
24.1,58,0.03,21.6,0,0.1,5,25.52,0.84,1
24.1,58,0.03,21.6,0,-0.2,6,24.64,0.72,1
24.1,58,0.03,21.6,0,-0.2,6,24.64,0.72,1
24.1,58,0.03,21.6,0,-0.3,7,24.19,0.66,1
24.1,58,0.03,21.6,0,-0.2,6,24.55,0.72,1
24.1,58,0.03,21.6,0,-0.2,6,24.55,0.72,1
24.1,58,0.03,21.6,0,0,5,25.43,0.84,1
24.1,58,0.03,21.6,0,-0.3,7,24.1,0.66,1
25.3,55,0.04,21.6,0,0.6,12,27.45,0.9,1
25.3,55,0.04,21.6,0,0.3,7,26.24,0.72,1
25.3,55,0.04,21.6,0,0.3,6,26.1,0.7,1
25.3,55,0.04,21.6,0,0.3,6,26.1,0.7,1
25.3,55,0.02,21.6,0,0.2,6,25.97,0.72,1
25.3,55,0.02,21.6,0,0.2,6,25.97,0.72,1
25.3,55,0.02,21.6,0,0.2,6,25.97,0.72,1
25.3,55,0.02,21.6,0,0.2,6,25.97,0.72,1
25.1,55,0.01,21.6,0,0.1,5,25.7,0.7,1
25.1,55,0.01,21.6,0,0.1,5,25.7,0.7,1
25.1,55,0.01,21.6,0,0.1,5,25.7,0.7,1
25.1,55,0.01,21.6,0,0.1,5,25.7,0.7,1
25.4,55,0.02,21.6,0,0.1,5,25.51,0.64,1
25.4,55,0.02,21.6,0,0.3,6,26.08,0.72,1
25.4,55,0.02,21.6,0,0.1,5,25.51,0.64,1
24.6,58,0.01,21.6,0,0,5,25.3,0.75,1
24.6,58,0.01,21.6,0,0,5,25.07,0.72,1
24.6,58,0.01,21.6,0,0,5,25.07,0.72,1
24.6,58,0.01,21.6,0,0,5,25.07,0.72,1
25.3,54,0.01,21.6,0,0.2,6,25.8,0.72,1
25.3,54,0.01,21.6,0,0.2,6,25.8,0.72,1
24.6,59,0.08,21.6,0,-0.2,6,24.37,0.66,1
24.6,59,0.08,21.6,0,0,5,25.05,0.75,1
24.6,59,0.08,21.6,0,-0.1,5,24.83,0.72,1
25,55,0.01,21.6,0,0,5,25.28,0.72,1
25,55,0.01,21.6,0,0,5,25.28,0.72,1
25,55,0.01,21.6,0,0,5,24.99,0.68,1
24.6,59,0.08,21.6,0,-0.1,5,24.68,0.7,1
24.8,57,0.03,21.6,0,0.1,5,25.48,0.72,1
24.8,57,0.03,21.6,0,0.1,5,25.48,0.72,1
24.8,57,0.03,21.6,0,0.1,5,25.48,0.72,1
24.8,57,0.03,21.6,0,0.1,5,25.48,0.72,1
24.6,58,0.03,21.6,0,-0.2,6,24.57,0.66,1
24.6,58,0.03,21.6,0,-0.2,6,24.57,0.66,1
24.6,58,0.03,21.6,0,0,5,25.02,0.72,1
24.6,58,0.03,21.6,0,0,5,25.02,0.72,1
24.6,55,0.02,21.6,0,0.1,5,25.54,0.72,1
24.6,55,0.02,21.6,0,0.1,5,25.54,0.72,1
24.6,55,0.02,21.6,0,0.1,5,25.54,0.72,1
25.6,56,0.01,21.6,0,0.3,6,25.98,0.7,1
25.6,56,0.01,21.6,0,0.3,6,25.98,0.7,1
25.6,56,0.01,21.6,0,0.3,7,26.12,0.72,1
25.6,56,0.01,21.6,0,0.3,7,26.12,0.72,1
25.7,55,0,21.6,0,0.3,7,26.09,0.68,1
25.7,55,0,21.6,0,0.3,7,26.23,0.7,1
25.7,55,0,21.6,0,0.3,6,25.95,0.66,1
25.3,56,0.02,21.6,0,0.1,5,25.51,0.72,1
26.3,51,0.02,21.6,0,0.5,10,26.66,0.72,1
26.3,51,0.02,21.6,0,0.6,14,27.46,0.84,1
26.3,51,0.02,21.6,0,0.6,13,27.33,0.82,1
26.2,51,0.01,21.6,0,0.4,8,26.38,0.7,1
26.2,51,0.01,21.6,0,0.4,9,26.52,0.72,1
26.2,51,0.01,21.6,0,0.4,9,26.52,0.72,1
25.9,52,0.03,21.6,0,0.4,8,26.37,0.75,1
25.9,52,0.03,21.6,0,0.3,7,26.03,0.7,1
25.9,52,0.03,21.6,0,0.3,7,26.17,0.72,1
25.9,52,0.03,21.6,0,0.4,8,26.37,0.75,1
25,53,0.02,21.6,0,-0.2,6,24.44,0.63,1
25,53,0.02,21.6,0,0,5,25.1,0.72,1
25,53,0.02,21.6,0,0,5,25.1,0.72,1
24.3,56,0.02,21.6,0,-0.2,6,24.58,0.72,1
24.3,56,0.02,21.6,0,-0.2,6,24.58,0.72,1
24.3,56,0.02,21.6,0,-0.1,5,24.8,0.75,1
24.3,56,0.02,21.6,0,-0.1,5,24.8,0.75,1
24.3,56,0.02,21.6,0,-0.2,6,24.58,0.72,1
24.3,56,0.02,21.6,0,-0.2,6,24.58,0.72,1
24.3,56,0.02,21.6,0,-0.2,6,24.58,0.72,1
24.3,56,0.02,21.6,0,-0.1,5,24.8,0.75,1
24.3,56,0.02,21.6,0,-0.2,6,24.43,0.7,1
25.5,56,0.03,21.6,0,0,5,24.93,0.63,1
25.5,56,0.03,21.6,0,0.2,5,25.6,0.72,1
25.5,56,0.03,21.6,0,0.2,5,25.6,0.72,1
25.1,57,0.06,21.6,0,0.2,5,25.69,0.72,1
25.1,57,0.06,21.6,0,0.3,7,26.4,0.82,1
25.1,57,0.06,21.6,0,0.3,7,26.4,0.82,1
24.7,57,0.02,21.6,0,0,5,25.13,0.72,1
24.7,57,0.02,21.6,0,-0.1,5,24.83,0.68,1
24.7,57,0.02,21.6,0,-0.1,5,24.91,0.69,1
25.1,53,0.1,21.6,0,-0.1,5,25.04,0.75,1
25.1,53,0.1,21.6,0,-0.1,5,25.04,0.75,1
25.1,53,0.1,21.6,0,-0.2,6,24.68,0.7,1
25.1,53,0.1,21.6,0,-0.1,5,24.82,0.72,1
24.9,54,0.07,21.6,0,-0.2,6,24.32,0.68,1
24.5,55,0.05,21.6,0,-0.3,7,24.07,0.72,1
24.5,55,0.05,21.6,0,-0.4,9,23.61,0.66,1
24.5,55,0.05,21.6,0,-0.4,9,23.53,0.65,1
24.5,55,0.05,21.6,0,-0.3,7,24.07,0.72,1
24.5,55,0.05,21.6,0,-0.4,9,23.61,0.66,1
24.5,55,0.05,21.6,0,-0.3,7,24.07,0.72,1
27.7,49,0,21.6,0,1,25,28.28,0.72,1
28.6,44,0.02,21.6,0,1.3,41,29.52,0.84,1
28.6,44,0.02,21.6,0,1.2,35,28.83,0.72,1
28.6,44,0.02,21.6,0,1.2,34,28.71,0.7,1
24.1,37.9,0.14,31.7,1,-0.4,9,24.12,0.61,1.1
24.8,36.9,0.2,31.7,1,-0.4,9,23.91,0.61,1.1
24.6,34.5,0.34,31.7,1,-0.9,21,22.43,0.61,1.1
24.7,39.5,0.18,31.7,1,-0.6,14,23.65,0.61,1
25.6,34.7,0.08,32.8,1,0.7,15,27.76,0.57,1.7
24.2,42.1,0.07,28.9,1,-0.5,11,23.69,0.57,1
24.9,34.3,0.11,32.8,1,-0.3,7,24.33,0.57,1.1
26.9,63,0.02,30.8,1,0.8,20,28.13,0.72,1
26.4,59,0.21,30.8,1,0.8,19,28.4,0.72,1.2
26.9,59,0.21,30.8,1,0.4,9,26.72,0.72,1
26.4,60,0.22,30.8,1,0.3,6,26.11,0.72,1
26.4,60,0.22,30.8,1,0.3,6,26.11,0.72,1
26.8,48,0.01,30.8,1,0.5,11,26.71,0.64,1
26.8,48,0.01,30.8,1,0.5,11,26.71,0.64,1
25.2,43,0.02,30.8,1,0.1,5,25.72,0.75,1
30.2,60,0.51,30.8,1,1.5,50,28.87,0.72,1
30.2,60,0.51,30.8,1,1.7,64,30.62,0.97,1
26.3,51,0.11,30.8,1,0.3,7,26.47,0.68,1
26.3,51,0.11,30.8,1,0.2,6,26.06,0.62,1
26.3,51,0.11,30.8,1,0.2,6,26.06,0.62,1
26.3,51,0.11,30.8,1,0.2,6,26.06,0.62,1
26.3,51,0.11,30.8,1,0.2,6,26.06,0.62,1
28.2,48,0.16,30.8,1,0.8,19,27.88,0.7,1
28.2,48,0.16,30.8,1,0.8,19,27.88,0.7,1
25.8,66,0.16,30.8,1,0.2,6,26.24,0.62,1
25.7,47,0.08,30.8,1,0.4,8,26.41,0.75,1
25.7,47,0.08,30.8,1,0.2,6,25.68,0.64,1
29.2,59,1.08,30.8,1,0.8,17,26.07,0.64,1
24.9,51,0.01,30.8,1,0,5,25.37,0.7,1
25.2,50,0.09,30.8,1,0.3,7,26.34,0.72,1
27.8,46,0.02,30.8,1,0.9,23,27.92,0.66,1
26.9,39,0.04,30.8,1,0.6,12,26.91,0.7,1
27.4,43,0.03,30.8,1,0.7,15,27.29,0.72,1
28,48,0.24,30.8,1,0.8,18,27.38,0.7,1
27.6,46,0.18,30.8,1,0.6,13,27.17,0.66,1
27.2,43,0.02,30.8,1,0.7,14,27.06,0.64,1
27.2,43,0.02,30.8,1,0.7,17,27.44,0.7,1
27.2,43,0.02,30.8,1,0.7,14,27.06,0.64,1
25.3,50,0.04,30.4,1,0,5,25.25,0.64,1
25.3,50,0.04,30.4,1,0.2,5,25.67,0.7,1
28.6,42,0.05,30.4,1,1.2,36,28.86,0.72,1
28.6,42,0.05,30.4,1,1.2,36,28.86,0.72,1
28.3,44,0.04,30.4,1,1,27,28.27,0.72,1
27,43,0.14,30.4,1,1.1,30,29.63,0.97,1
20.8,59,0.05,30.4,1,-0.1,5,26.11,0.72,1
26.9,60,0.08,30.4,1,0.1,5,25.42,0.66,1
27.2,69,0.03,30.4,1,1,26,28.86,0.72,1
27.2,69,0.03,30.4,1,1,26,28.86,0.72,1
31.8,67,0.13,30.4,1,2.3,88,33.73,0.64,1
31.8,67,0.13,30.4,1,2.4,90,34.36,0.75,1
24.2,48,0,30.4,1,-0.2,6,24.52,0.7,1
24.2,48,0,30.4,1,-0.2,6,24.52,0.7,1
26.2,41,0.15,30.4,1,-0.4,8,24.07,0.64,1
23.6,50,0.12,30.4,1,-0.4,8,24.44,0.64,1
23.6,50,0.12,30.4,1,-0.3,7,24.86,0.7,1
24.9,47,0.1,30.4,1,0.2,6,26.22,0.64,1
32,63,0.14,30.4,1,2.3,89,33.64,0.7,1
27,52,0.23,30.4,1,1,27,28.74,0.84,1
31.6,67,0.03,30.4,1,2.5,94,34.91,0.84,1
31.6,67,0.03,30.4,1,2.5,94,34.91,0.84,1
31.6,67,0.03,30.4,1,2.5,92,34.15,0.7,1
30.9,72,0.78,30.4,1,1.9,70,30.19,0.7,1
29,56,0.02,30.4,1,1.4,47,29.88,0.7,1
29,56,0.02,30.4,1,0.3,7,28.57,0.7,0.7
30.3,53,0.85,30.4,1,1.2,35,27.13,0.66,1
30.3,53,0.85,30.4,1,1.3,40,27.58,0.72,1
