,Country,PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Thermal sensation,Thermal preference,Thermal comfort,activity_10,activity_20,activity_30,activity_60,Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
253,Italy,0.1,5,25.23,0.77,1.2,26.9,32,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,1,1.2,1.2,1.2,1.2,80.4,26.9,80.4,23,73.4,22.5,72.6,22.8,73.1,22.6,72.7,19.9,67.9,1.97,0.01,1.97,0.01,1.97,0.1,19.7,0,0,0,1,1,5,41,Database 2
254,Italy,-0.1,5,24.55,0.76,1,27.2,30.4,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,5,1,1,1,1,80.9,27.2,80.9,23.3,73.9,23.5,74.2,23.1,73.5,23.4,74,22.3,72.1,1.97,0.01,1.97,0.01,1.97,0.1,19.7,1,0,0,0,0,5,41,Database 2
255,Italy,1,25,29.88,0.88,1.7,27.2,30.4,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,4,1.2,1.2,2,1.9,80.9,27.2,80.9,23.3,73.9,23.5,74.2,23.1,73.5,23.4,74,22.3,72.1,1.97,0.01,1.97,0.01,1.97,0.1,19.7,1,1,0,1,1,5,41,Database 2
256,Italy,-0.6,13,22.9,0.68,1,26,28.4,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1,78.7,26,78.7,22.1,71.8,22.6,72.8,21.9,71.5,22.2,71.9,21.3,70.3,1.97,0.01,1.97,0,0,0.1,19.7,0,0,0,1,1,5,41,Database 2
257,Italy,-0.6,12,23.17,0.65,1,26.3,24.8,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,-1,warmer,5,1,1,1,1,79.4,26.3,79.4,22.6,72.7,23.3,73.9,22.3,72.1,22.8,73,22.2,71.9,1.97,0.01,1.97,0.01,1.97,0.1,19.7,0,0,0,0,0,5,41,Database 2
258,Italy,0.4,9,26.3,0.77,1.2,27.6,28.4,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,2,1.2,1.2,1.2,1.2,81.6,27.6,81.6,23.9,75.1,24.2,75.5,23.5,74.2,23.8,74.9,23,73.3,1.97,0.01,1.97,0.03,5.91,0.1,19.7,0,0,0,1,1,5,41,Database 2
259,Italy,0,5,24.42,0.68,1.2,27.4,28.8,0.06,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,81.3,27.4,81.3,23.7,74.7,23.9,75.1,23.3,74,23.6,74.5,22.7,72.9,11.81,0.06,11.81,0.1,19.7,0.1,19.7,1,0,0,0,0,5,41,Database 2
260,Italy,0.3,7,26.11,0.78,1.3,27.4,28.8,0.06,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,1.2,1.2,2,1.2,81.3,27.4,81.3,23.7,74.7,23.9,75.1,23.3,74,23.6,74.5,22.7,72.9,11.81,0.06,11.81,0.1,19.7,0.1,19.7,0,0,0,1,1,5,41,Database 2
261,Italy,-0.6,11,22.21,0.4,1.2,27.4,28.8,0.06,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,3,1.2,1.2,1.2,1.2,81.3,27.4,81.3,23.7,74.7,23.9,75.1,23.3,74,23.6,74.5,22.7,72.9,11.81,0.06,11.81,0.1,19.7,0.1,19.7,0,1,0,1,1,5,41,Database 2
262,Italy,0.1,5,24.59,0.52,1.3,27.2,28.1,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,5,1.2,1.6,1.2,1.2,80.9,27.2,80.9,23.4,74.2,23.9,75,23.1,73.6,23.5,74.3,22.8,73,1.97,0.01,1.97,0.07,13.79,0.1,19.7,0,0,0,1,1,5,41,Database 2
263,Italy,0,5,24.45,0.57,1.3,28.2,29.1,0.05,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,5,1.2,1.2,1.6,1.2,82.8,28.2,82.8,23.9,75,24.2,75.5,23.5,74.2,23.8,74.9,23,73.4,9.84,0.05,9.84,0.09,17.73,0.1,19.7,0,1,0,1,0,5,41,Database 2
264,Italy,0.3,8,26.29,0.88,1.2,28.2,29.1,0.05,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,no change,5,1.2,1.2,1.2,1.2,82.8,28.2,82.8,23.9,75,24.2,75.5,23.5,74.2,23.8,74.9,23,73.4,9.84,0.05,9.84,0.09,17.73,0.1,19.7,0,0,0,1,1,5,41,Database 2
265,Italy,,,,0.91,,27.2,22.4,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,,,,,81,27.2,81,22.1,71.8,22.6,72.7,21.8,71.2,22.2,72,21.4,70.5,1.97,0.01,1.97,0.01,1.97,0.1,19.7,0,0,0,0,0,5,41,Database 2
266,Italy,0.1,5,24.77,0.64,1.2,28.3,22.8,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,-1,warmer,5,1.2,1.2,1.2,1.2,82.9,28.3,82.9,23.3,73.9,23.8,74.9,22.9,73.2,23.4,74.1,22.7,72.9,3.94,0.02,3.94,0.01,1.97,0.1,19.7,0,0,0,1,1,5,41,Database 2
267,Italy,0,5,24.41,0.59,1.2,28.3,22.8,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,82.9,28.3,82.9,23.3,73.9,23.8,74.9,22.9,73.2,23.4,74.1,22.7,72.9,3.94,0.02,3.94,0.01,1.97,0.1,19.7,0,1,0,1,1,5,41,Database 2
268,Italy,,,,0.86,,28.6,22.6,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,-1,warmer,5,,,,,83.5,28.6,83.5,23.6,74.5,24,75.3,23.1,73.7,23.6,74.5,22.9,73.2,3.94,0.02,3.94,0.02,3.94,0.1,19.7,0,0,0,0,0,5,41,Database 2
269,Italy,0.4,9,26.47,0.86,1.2,28.6,22.6,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,-1,warmer,3,1.2,1.2,1.2,1.2,83.5,28.6,83.5,23.6,74.5,24,75.3,23.1,73.7,23.6,74.5,22.9,73.2,3.94,0.02,3.94,0.02,3.94,0.1,19.7,0,0,0,1,1,5,41,Database 2
270,Italy,0.1,5,24.84,0.68,1.2,27.6,22.6,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,-1,warmer,3,1.2,1.2,1.2,1.2,81.8,27.6,81.8,22.6,72.7,23.3,73.9,22.2,71.9,22.7,72.9,22.1,71.9,1.97,0.01,1.97,0.01,1.97,0.1,19.7,0,1,1,1,0,5,41,Database 2
271,Italy,0,5,25.11,0.93,1,27.7,23.4,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,-1,warmer,3,1,1,1,1,81.8,27.7,81.8,22.5,72.4,23,73.4,22.1,71.8,22.6,72.6,21.9,71.4,1.97,0.01,1.97,0,0,0.1,19.7,0,1,0,1,0,5,41,Database 2
272,Italy,0.3,6,25.71,0.79,1.2,27.9,23.4,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,-2,warmer,5,1.2,1.2,1.2,1.2,82.2,27.9,82.2,22.7,72.8,23.2,73.8,22.3,72.2,22.8,73,22.1,71.7,1.97,0.01,1.97,0,0,0.1,19.7,0,1,0,1,1,5,41,Database 2
273,Italy,0.4,8,26.28,0.86,1.2,28,23,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Winter,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,-1,warmer,3,1.2,1.2,1.2,1.2,82.4,28,82.4,22.9,73.2,23.4,74.1,22.5,72.4,22.9,73.3,22.2,72,1.97,0.01,1.97,0.01,1.97,0.1,19.7,0,0,0,1,1,5,41,Database 2
274,Italy,0.4,8,26.42,0.87,1.2,27.8,37.4,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,-1,warmer,5,1.2,1.2,1.2,1.2,82.1,27.8,82.1,22.1,71.8,22.5,72.4,21.8,71.3,22.2,71.9,21.2,70.1,1.97,0.01,1.97,0.02,3.94,0.1,19.7,0,1,0,1,1,10,50,Database 2
275,Italy,0.3,7,26.09,0.88,1.2,27.9,37.3,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,82.2,27.9,82.2,22.2,71.9,22.5,72.5,21.9,71.3,22.2,72,21.2,70.1,3.94,0.02,3.94,0.03,5.91,0.1,19.7,0,0,0,1,0,10,50,Database 2
276,Italy,0.6,14,27.54,0.6,1.7,27.9,37.3,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,2,1.2,2,82.2,27.9,82.2,22.2,71.9,22.5,72.5,21.9,71.3,22.2,72,21.2,70.1,3.94,0.02,3.94,0.03,5.91,0.1,19.7,0,1,0,1,1,10,50,Database 2
277,Italy,0.5,9,27.25,1.04,1.2,27.9,37.3,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,1.2,1.2,82.2,27.9,82.2,22.2,71.9,22.5,72.5,21.9,71.3,22.2,72,21.2,70.1,3.94,0.02,3.94,0.03,5.91,0.1,19.7,0,0,0,1,1,10,50,Database 2
278,Italy,0.2,6,25.41,0.73,1.2,28,31.9,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,-2,warmer,4,1.2,1.2,1.2,1.2,82.4,28,82.4,22.5,72.4,22.9,73.3,22,71.7,22.5,72.4,21.7,71,1.97,0.01,1.97,0.09,17.73,0.1,19.7,0,1,0,1,0,10,50,Database 2
279,Italy,1,25,29.95,0.83,1.7,28.5,30.5,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,2,2,83.3,28.5,83.3,22.9,73.2,23.2,73.7,22.5,72.5,22.9,73.1,21.9,71.4,1.97,0.01,1.97,0.06,11.82,0.1,19.7,0,1,0,1,1,10,50,Database 2
280,Italy,0.6,12,27.44,0.84,1.3,28.5,30.7,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,,5,1.2,1.2,2,1.2,83.3,28.5,83.3,22.9,73.2,23.1,73.6,22.5,72.4,22.8,73,21.8,71.2,1.97,0.01,1.97,0.04,7.88,0.1,19.7,0,0,0,1,0,10,50,Database 2
282,Italy,0.1,5,24.72,0.6,1.2,28.5,30.7,0.01,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfa,Humid subtropical,Imola,Classroom,Mixed Mode,Naturally Ventilated,Mechanical Heating,-1,warmer,5,1.2,1.2,1.2,1.2,83.3,28.5,83.3,22.9,73.2,23.1,73.6,22.5,72.4,22.8,73,21.8,71.2,1.97,0.01,1.97,0.04,7.88,0.1,19.7,0,0,0,1,0,10,50,Database 2
