,Country,PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Database
645,Thailand,0.17,5.58,26.22,0.65,1.1,24.8,61.5,0.13,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,28,0,cooler,76.6,24.8,76.6,25.1,77.1,25.3,77.6,25.59,0.13,25.59,Database 1
646,Thailand,0.15,5.44,25.94,0.56,1.1,25.1,61.3,0.12,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,34,1,cooler,77.2,25.1,77.2,25.4,77.8,25.8,78.4,23.62,0.12,23.62,Database 1
647,Thailand,0.44,9.11,26.8,0.65,1.1,25.4,60.6,0.09,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,32,0,cooler,77.7,25.4,77.7,25.6,78.1,25.8,78.5,17.72,0.09,17.72,Database 1
648,Thailand,0.34,7.4,26.54,0.65,1.1,25.1,60.9,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,,1,cooler,77.2,25.1,77.2,25.4,77.7,25.6,78.1,19.69,0.1,19.69,Database 1
649,Thailand,0.39,8.13,26.88,0.65,1.1,25.6,60.2,0.12,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,34,1,no change,78.1,25.6,78.1,25.7,78.3,25.8,78.5,23.62,0.12,23.62,Database 1
650,Thailand,0.34,7.46,26.38,0.56,1.1,25.7,59.9,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,32,1,cooler,78.3,25.7,78.3,25.9,78.6,26,78.8,19.69,0.1,19.69,Database 1
651,Thailand,0.36,7.72,26.55,0.56,1.1,25.8,59.8,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,38,0,cooler,78.4,25.8,78.4,26,78.8,26.2,79.2,21.65,0.11,21.65,Database 1
652,Thailand,0.44,9.13,27.09,0.65,1.1,25.7,59.6,0.12,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,33,0,no change,78.3,25.7,78.3,25.9,78.7,26.1,79,23.62,0.12,23.62,Database 1
653,Thailand,0,5,25.3,0.47,1.1,25.3,59.9,0.12,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,,1,cooler,77.5,25.3,77.5,25.6,78,25.8,78.5,23.62,0.12,23.62,Database 1
654,Thailand,0.2,5.82,25.99,0.56,1.1,25.3,59.9,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,25,-1,no change,77.5,25.3,77.5,25.5,77.9,25.7,78.3,21.65,0.11,21.65,Database 1
655,Thailand,-0.04,5.04,25.14,0.46,1.1,25.3,59.8,0.12,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,28,0,cooler,77.5,25.3,77.5,25.5,77.9,25.7,78.3,23.62,0.12,23.62,Database 1
656,Thailand,0.23,6.12,26.11,0.56,1.1,25.4,60,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,37,0,no change,77.7,25.4,77.7,25.6,78.1,25.8,78.5,21.65,0.11,21.65,Database 1
657,Thailand,0.28,6.57,26.13,0.56,1.1,25.5,59.4,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,29,0,no change,77.9,25.5,77.9,25.7,78.2,25.8,78.5,19.69,0.1,19.69,Database 1
658,Thailand,-0.01,5,25.33,0.56,1.1,25.1,59.8,0.17,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,22,1,cooler,77.2,25.1,77.2,25.4,77.7,25.7,78.2,33.46,0.17,33.46,Database 1
659,Thailand,0.35,7.52,26.76,0.65,1.1,25.3,59.3,0.12,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,24,1,cooler,77.5,25.3,77.5,25.6,78.1,26,78.7,23.62,0.12,23.62,Database 1
660,Thailand,0.31,7,26.71,0.65,1.1,25.3,59.6,0.13,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,49,-1,no change,77.5,25.3,77.5,25.6,78,25.8,78.5,25.59,0.13,25.59,Database 1
661,Thailand,0.42,8.65,26.8,0.65,1.1,25.4,59.3,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,39,1,cooler,77.7,25.4,77.7,25.7,78.2,25.9,78.7,19.69,0.1,19.69,Database 1
662,Thailand,0.31,7.01,26.46,0.56,1.1,25.8,59.1,0.12,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,29,1,cooler,78.4,25.8,78.4,26,78.7,26.1,79,23.62,0.12,23.62,Database 1
663,Thailand,0.44,8.99,27.05,0.65,1.1,25.7,58.7,0.12,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,40,0,cooler,78.3,25.7,78.3,25.9,78.7,26.1,79,23.62,0.12,23.62,Database 1
664,Thailand,0.26,6.39,26.19,0.56,1.1,25.5,59.2,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,28,-1,warmer,77.9,25.5,77.9,25.7,78.3,25.9,78.7,21.65,0.11,21.65,Database 1
665,Thailand,0.45,9.19,26.91,0.65,1.1,25.5,59.2,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,37,1,cooler,77.9,25.5,77.9,25.8,78.4,26,78.9,19.69,0.1,19.69,Database 1
666,Thailand,-0.44,8.96,23.89,0.51,1.1,24.3,61.1,0.19,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30,0,cooler,75.7,24.3,75.7,24.6,76.3,25,76.9,37.4,0.19,37.4,Database 1
667,Thailand,0.31,6.98,26.63,0.72,1.1,24.8,60.7,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,56,-1,no change,76.6,24.8,76.6,25,76.9,25.1,77.2,21.65,0.11,21.65,Database 1
668,Thailand,0.31,6.99,26.65,0.65,1.1,25.2,62.3,0.12,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,34,-1,no change,77.4,25.2,77.4,25.4,77.8,25.6,78.1,23.62,0.12,23.62,Database 1
669,Thailand,-0.46,9.37,23.64,0.46,1.1,23.8,64.8,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,38,0,cooler,74.8,23.8,74.8,24.1,75.4,24.4,76,21.65,0.11,21.65,Database 1
670,Thailand,-0.11,5.25,25.05,0.56,1.1,24.3,64.4,0.12,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,32,1,cooler,75.7,24.3,75.7,24.6,76.2,24.8,76.7,23.62,0.12,23.62,Database 1
671,Thailand,0.26,6.4,26.65,0.71,1.1,24.8,63.4,0.13,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,41,-2,warmer,76.6,24.8,76.6,25,76.9,25.1,77.2,25.59,0.13,25.59,Database 1
672,Thailand,-0.08,5.13,24.79,0.46,1.1,24.8,63.1,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,35,1,cooler,76.6,24.8,76.6,25.1,77.2,25.4,77.8,19.69,0.1,19.69,Database 1
673,Thailand,0.16,5.54,26.02,0.56,1.1,25.1,63.4,0.12,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30,1,cooler,77.2,25.1,77.2,25.4,77.8,25.8,78.4,23.62,0.12,23.62,Database 1
674,Thailand,0.24,6.15,26.05,0.56,1.1,25.1,62.5,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,35,1,cooler,77.2,25.1,77.2,25.5,77.9,25.9,78.5,19.69,0.1,19.69,Database 1
675,Thailand,0.35,7.61,26.78,0.67,1.1,24.9,62.9,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,25,2,cooler,76.8,24.9,76.8,25.4,77.7,25.9,78.6,21.65,0.11,21.65,Database 1
676,Thailand,0.13,5.35,26.05,0.6,1.1,24.9,63.1,0.13,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26,1,cooler,76.8,24.9,76.8,25.2,77.4,25.6,78,25.59,0.13,25.59,Database 1
677,Thailand,-0.15,5.48,24.67,0.47,1.1,24.8,62.8,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,42,1,cooler,76.6,24.8,76.6,25,76.9,25.1,77.2,21.65,0.11,21.65,Database 1
678,Thailand,-0.09,5.18,24.99,0.56,1.1,24.3,63.8,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30,0,no change,75.7,24.3,75.7,24.6,76.2,24.8,76.7,21.65,0.11,21.65,Database 1
679,Thailand,0.3,6.87,26.54,0.72,1.1,24.5,63.7,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,43,0,cooler,76.1,24.5,76.1,24.8,76.6,25,77.1,19.69,0.1,19.69,Database 1
680,Thailand,0.22,6.04,26.14,0.65,1.1,24.6,63.7,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,31,0,no change,76.3,24.6,76.3,24.9,76.9,25.2,77.4,19.69,0.1,19.69,Database 1
681,Thailand,-0.02,5.01,25.54,0.56,1.1,24.5,63.7,0.13,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,28,1,cooler,76.1,24.5,76.1,25,77,25.5,77.9,25.59,0.13,25.59,Database 1
682,Thailand,-0.37,7.88,23.92,0.39,1.1,24.3,63.7,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,25,1,cooler,75.7,24.3,75.7,24.8,76.7,25.4,77.7,21.65,0.11,21.65,Database 1
683,Thailand,0.16,5.55,25.94,0.65,1.1,24.2,63.7,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,23,0,no change,75.6,24.2,75.6,24.7,76.5,25.3,77.5,19.69,0.1,19.69,Database 1
684,Thailand,-0.3,6.89,24.26,0.56,1.1,23.5,64.8,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30,-1,cooler,74.3,23.5,74.3,23.9,75,24.3,75.7,21.65,0.11,21.65,Database 1
685,Thailand,-0.35,7.62,23.92,0.56,1.1,23.2,65.2,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,19,0,cooler,73.8,23.2,73.8,23.6,74.4,24,75.1,19.69,0.1,19.69,Database 1
686,Thailand,-1.02,27.05,21.83,0.32,1.1,23.2,65.5,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,34,-2,warmer,73.8,23.2,73.8,23.6,74.4,24,75.1,19.69,0.1,19.69,Database 1
687,Thailand,-0.31,7.04,24.4,0.66,1.1,22.9,66.7,0.12,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,38,-1,no change,73.2,22.9,73.2,23.3,73.9,23.7,74.6,23.62,0.12,23.62,Database 1
688,Thailand,-0.33,7.27,24,0.56,1.1,23.3,66.5,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,43,0,no change,73.9,23.3,73.9,23.6,74.5,23.9,75.1,19.69,0.1,19.69,Database 1
689,Thailand,0.17,5.58,26.04,0.72,1.1,24,65.5,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,22,1,cooler,75.2,24,75.2,24.3,75.7,24.5,76.2,19.69,0.1,19.69,Database 1
690,Thailand,-0.06,5.07,25.2,0.65,1.1,23.9,65.4,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,47,0,no change,75,23.9,75,24.1,75.3,24.2,75.6,21.65,0.11,21.65,Database 1
691,Thailand,-0.45,9.3,23.47,0.41,1.1,24,63.5,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,37,0,no change,75.2,24,75.2,24.3,75.8,24.6,76.4,19.69,0.1,19.69,Database 1
692,Thailand,0.08,5.14,25.6,0.65,1.1,24.2,63.1,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,37,0,no change,75.6,24.2,75.6,24.5,76,24.7,76.5,19.69,0.1,19.69,Database 1
693,Thailand,-0.21,5.88,24.46,0.56,1.1,23.7,63.6,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,35,-1,warmer,74.7,23.7,74.7,24.1,75.3,24.5,76,19.69,0.1,19.69,Database 1
694,Thailand,-0.64,13.53,23.06,0.46,1.1,23.2,63.9,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,20,1,cooler,73.8,23.2,73.8,23.6,74.5,24.1,75.3,21.65,0.11,21.65,Database 1
695,Thailand,-0.22,6,24.59,0.6,1.1,23.5,63.8,0.11,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,32,-1,cooler,74.3,23.5,74.3,23.9,75.1,24.4,75.9,21.65,0.11,21.65,Database 1
696,Thailand,-0.12,5.32,24.76,0.56,1.1,24,63.3,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,25,0,cooler,75.2,24,75.2,24.4,75.9,24.8,76.6,19.69,0.1,19.69,Database 1
697,Thailand,0.13,5.33,25.75,0.65,1.1,24.4,62.8,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,21,2,cooler,75.9,24.4,75.9,24.6,76.3,24.8,76.7,19.69,0.1,19.69,Database 1
698,Thailand,0.2,5.85,26.13,0.71,1.1,24.3,62.9,0.1,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988,Summer,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,40,0,no change,75.7,24.3,75.7,24.5,76.1,24.7,76.5,19.69,0.1,19.69,Database 1
